seq,millis,channel,target_deg,actual_deg,error_deg
21533,1723051,CH1,139.821,130.800,9.021
21533,1723051,CH2,124.949,115.920,9.029
21533,1723051,CH3,115.308,109.920,5.388
21533,1723051,CH4,96.607,96.480,0.127
21533,1723051,CH5,94.677,98.400,-3.723
21533,1723051,CH6,103.768,112.800,-9.032
21534,1723132,CH1,144.500,139.920,4.580
21534,1723132,CH2,136.302,129.120,7.182
21534,1723132,CH3,127.442,119.280,8.162
21534,1723132,CH4,104.505,99.120,5.385
21534,1723132,CH5,95.684,93.840,1.844
21534,1723132,CH6,96.669,100.320,-3.651
21535,1723220,CH1,139.821,140.640,-0.819
21535,1723220,CH2,141.428,137.040,4.388
21535,1723220,CH3,138.643,130.320,8.323
21535,1723220,CH4,117.176,108.480,8.696
21535,1723220,CH5,104.833,97.920,6.913
21535,1723220,CH6,98.787,97.200,1.587
21536,1723291,CH1,139.821,140.640,-0.819
21536,1723291,CH2,141.428,137.040,4.388
21536,1723291,CH3,138.643,130.320,8.323
21536,1723291,CH4,117.176,108.480,8.696
21536,1723291,CH5,104.833,97.920,6.913
21536,1723291,CH6,98.787,97.200,1.587
21537,1723371,CH1,127.571,135.360,-7.789
21537,1723371,CH2,138.370,138.960,-0.590
21537,1723371,CH3,144.633,140.400,4.233
21537,1723371,CH4,129.779,120.480,9.299
21537,1723371,CH5,118.629,108.720,9.909
21537,1723371,CH6,109.314,101.520,7.794
21538,1723452,CH1,112.429,122.640,-10.211
21538,1723452,CH2,128.295,134.400,-6.105
21538,1723452,CH3,143.124,143.040,0.084
21538,1723452,CH4,137.501,132.000,5.501
21538,1723452,CH5,131.803,122.160,9.643
21538,1723452,CH6,124.227,113.040,11.187
21539,1723531,CH1,100.179,109.440,-9.261
21539,1723531,CH2,115.051,122.880,-7.829
21539,1723531,CH3,134.692,140.160,-5.468
21539,1723531,CH4,137.393,137.760,-0.367
21539,1723531,CH5,139.323,135.120,4.203
21539,1723531,CH6,137.832,128.160,9.672
21540,1723620,CH1,100.179,109.440,-9.261
21540,1723620,CH2,115.051,122.880,-7.829
21540,1723620,CH3,134.692,140.160,-5.468
21540,1723620,CH4,137.393,137.760,-0.367
21540,1723620,CH5,139.323,135.120,4.203
21540,1723620,CH6,137.832,128.160,9.672
21541,1723691,CH1,95.500,99.840,-4.340
21541,1723691,CH2,103.698,110.640,-6.942
21541,1723691,CH3,122.558,130.080,-7.522
21541,1723691,CH4,129.495,134.640,-5.145
21541,1723691,CH5,138.316,138.960,-0.644
21541,1723691,CH6,144.931,141.360,3.571
21542,1723771,CH1,100.179,98.160,2.019
21542,1723771,CH2,98.572,101.760,-3.188
21542,1723771,CH3,111.357,118.320,-6.963
21542,1723771,CH4,116.824,125.280,-8.456
21542,1723771,CH5,129.167,135.360,-6.193
21542,1723771,CH6,142.813,144.240,-1.427
21543,1723851,CH1,100.179,98.160,2.019
21543,1723851,CH2,98.572,101.760,-3.188
21543,1723851,CH3,111.357,118.320,-6.963
21543,1723851,CH4,116.824,125.280,-8.456
21543,1723851,CH5,129.167,135.360,-6.193
21543,1723851,CH6,142.813,144.240,-1.427
21544,1723931,CH1,112.429,103.440,8.989
